,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m/s),surface_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2)
05/15/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.55,3.69,0.0,0.0,0.0
05/15/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.25,3.75,0.0,0.0,0.0
05/15/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.11,3.92,0.65,0.7,0.0
05/15/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.83,4.49,12.66,12.7,0.0
05/15/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.2,4.95,29.27,29.22,0.14
05/15/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.84,4.55,68.77,65.66,5.82
05/15/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.08,4.45,185.35,178.11,10.51
05/15/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.8,3.75,424.69,328.95,117.93
05/15/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.2,3.92,425.78,354.93,79.23
05/15/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.99,3.96,434.7,341.01,100.72
05/15/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.06,4.53,730.24,196.8,581.64
05/15/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.72,4.8,704.96,204.1,585.05
05/15/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.32,4.2,467.3,184.55,376.4
05/15/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.67,2.89,329.73,162.33,274.6
05/15/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.21,2.35,231.51,108.31,279.39
05/15/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.57,2.27,128.9,51.01,303.33
05/15/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.11,2.8,31.23,16.22,215.4
05/15/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.66,3.05,0.0,0.0,0.0
05/15/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.64,2.76,0.0,0.0,0.0
05/16/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.02,2.67,0.0,0.0,0.0
05/16/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.04,2.6,0.0,0.0,0.0
05/16/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.58,1.84,0.0,0.0,0.0
05/16/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.72,1.97,0.0,0.0,0.0
05/16/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.42,1.77,0.0,0.0,0.0
05/16/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.33,1.17,0.0,0.0,0.0
05/16/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.33,1.66,0.0,0.0,0.0
05/16/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.01,1.16,6.64,4.74,0.0
05/16/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.33,1.71,111.29,43.82,396.7
05/16/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.07,2.01,295.67,72.29,625.25
05/16/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.9,2.89,474.58,101.62,697.48
05/16/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.02,3.09,603.67,141.75,669.16
05/16/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.15,3.29,681.74,186.33,609.05
05/16/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.95,4.02,674.0,279.93,439.94
05/16/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.88,4.21,477.93,289.95,201.78
05/16/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.01,4.43,338.36,242.48,104.37
05/16/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.13,5.04,434.39,291.0,167.18
05/16/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.16,2.43,166.35,163.66,3.57
05/16/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.33,2.5,250.01,240.67,15.27
05/16/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.8,2.54,124.67,123.56,2.52
05/16/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.97,1.08,63.52,62.84,2.64
05/16/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.78,0.6,23.67,21.31,32.65
05/16/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.78,1.02,0.0,0.0,0.0
05/16/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.51,1.88,0.0,0.0,0.0
05/17/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.13,2.59,0.0,0.0,0.0
05/17/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.48,2.56,0.0,0.0,0.0
05/17/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.31,2.3,0.0,0.0,0.0
05/17/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.21,2.12,0.0,0.0,0.0
05/17/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.92,1.95,0.0,0.0,0.0
05/17/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.69,1.81,0.0,0.0,0.0
05/17/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.26,1.42,0.0,0.0,0.0
05/17/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.62,2.19,4.15,4.17,0.0
05/17/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.07,2.39,70.79,57.52,76.99
05/17/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.73,2.45,204.64,149.35,153.86
05/17/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.87,2.6,371.09,208.37,303.27
05/17/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.03,2.42,469.85,210.55,374.73
05/17/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.72,1.6,656.17,245.59,503.82
05/17/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.46,1.24,676.3,342.69,371.85
05/17/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.12,1.68,696.56,297.97,427.22
05/17/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.65,2.08,778.35,161.2,670.77
05/17/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.4,2.1,791.66,121.1,780.44
05/17/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.67,1.94,600.29,176.66,561.37
05/17/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.35,2.55,500.69,153.58,565.83
05/17/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.27,2.45,293.83,94.25,448.18
05/17/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.73,1.63,110.27,52.51,220.75
05/17/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.0,1.89,29.1,12.91,215.79
05/17/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.53,2.19,0.0,0.0,0.0
05/17/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.89,2.24,0.0,0.0,0.0
05/18/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.2,2.2,0.0,0.0,0.0
05/18/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.41,2.26,0.0,0.0,0.0
05/18/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.29,2.14,0.0,0.0,0.0
05/18/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.27,2.2,0.0,0.0,0.0
05/18/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.83,1.91,0.0,0.0,0.0
05/18/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.39,2.03,0.0,0.0,0.0
05/18/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.58,2.59,0.0,0.0,0.0
05/18/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.84,2.85,8.32,5.49,0.0
05/18/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.14,3.16,117.93,43.42,426.55
05/18/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.85,2.32,300.05,70.88,634.18
05/18/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.05,1.65,492.69,87.39,752.86
05/18/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.27,0.95,667.64,101.03,817.0
05/18/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.37,0.27,800.05,112.19,842.59
05/18/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.55,0.98,869.03,143.99,806.96
05/18/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.58,1.88,709.62,179.07,567.84
05/18/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.19,2.16,737.96,175.15,610.8
05/18/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.85,2.25,609.37,159.87,522.24
05/18/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.89,2.02,500.08,150.73,461.91
05/18/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.56,1.79,431.47,110.8,521.14
05/18/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.47,1.59,255.44,98.79,350.12
05/18/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.1,1.5,176.48,59.16,444.34
05/18/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.93,2.33,44.79,20.11,317.86
05/18/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.34,2.09,0.0,0.0,0.0
05/18/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.05,2.44,0.0,0.0,0.0
05/19/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.29,2.43,0.0,0.0,0.0
05/19/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.82,2.4,0.0,0.0,0.0
05/19/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.24,2.57,0.0,0.0,0.0
05/19/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.03,2.44,0.0,0.0,0.0
05/19/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.52,2.32,0.0,0.0,0.0
05/19/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.21,2.32,0.0,0.0,0.0
05/19/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.93,2.04,0.0,0.0,0.0
05/19/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.73,2.3,9.02,5.78,0.0
05/19/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.54,2.76,119.04,43.8,425.48
05/19/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.8,2.33,285.57,76.45,575.61
05/19/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.47,2.44,451.05,98.61,652.63
05/19/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.51,2.36,643.53,108.75,769.44
05/19/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.71,1.59,737.82,140.2,730.82
05/19/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.67,1.3,867.58,148.36,799.32
05/19/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.89,1.55,830.41,169.5,706.39
05/19/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.54,1.74,904.99,130.23,839.6
05/19/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.8,1.92,723.14,130.61,687.26
05/19/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.47,2.07,704.29,122.42,767.7
05/19/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.16,0.65,549.39,108.29,714.7
05/19/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.82,1.27,353.12,95.83,572.38
05/19/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.43,1.65,128.9,63.49,245.58
05/19/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.38,1.52,25.2,17.06,101.38
05/19/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.03,1.64,0.0,0.0,0.0
05/19/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.25,2.37,0.0,0.0,0.0
05/20/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.68,2.82,0.0,0.0,0.0
05/20/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.27,2.63,0.0,0.0,0.0
05/20/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.93,2.25,0.0,0.0,0.0
05/20/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.41,1.81,0.0,0.0,0.0
05/20/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.95,1.8,0.0,0.0,0.0
05/20/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.56,2.06,0.0,0.0,0.0
05/20/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.64,1.88,0.0,0.0,0.0
05/20/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.59,1.87,9.35,6.48,0.0
05/20/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.01,2.82,115.86,52.66,353.22
05/20/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.48,2.73,270.81,111.17,437.21
05/20/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.74,3.34,417.64,191.68,417.18
05/20/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.97,3.8,614.93,199.03,597.16
05/20/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.97,5.33,775.26,182.22,724.08
05/20/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.97,6.44,898.89,123.39,860.69
05/20/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.52,5.78,956.27,122.59,889.87
05/20/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.35,6.09,758.86,350.63,441.77
05/20/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.07,6.1,648.54,374.36,317.49
05/20/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.32,5.84,538.86,354.26,243.04
05/20/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.81,3.74,418.62,275.01,232.01
05/20/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.23,3.34,272.74,180.56,204.12
05/20/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.35,2.41,136.33,85.51,189.14
05/20/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.97,3.35,31.78,24.86,83.57
05/20/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.75,3.38,0.0,0.0,0.0
05/20/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.71,3.41,0.0,0.0,0.0
05/21/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.42,3.55,0.0,0.0,0.0
05/21/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.04,3.56,0.0,0.0,0.0
05/21/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.72,3.46,0.0,0.0,0.0
05/21/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.62,3.11,0.0,0.0,0.0
05/21/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.51,2.81,0.0,0.0,0.0
05/21/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.0,2.69,0.0,0.0,0.0
05/21/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.54,3.31,0.0,0.0,0.0
05/21/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.81,3.26,9.85,6.76,0.0
05/21/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.05,3.35,113.59,55.23,322.56
05/21/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.12,3.37,280.62,102.12,486.56
05/21/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.02,4.13,485.27,100.17,708.98
05/21/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.62,4.74,665.48,102.14,807.28
05/21/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.73,5.66,797.82,125.71,819.37
05/21/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.51,5.85,738.98,207.91,588.63
05/21/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.02,6.22,771.1,158.23,653.35
05/21/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.31,6.51,834.46,141.98,748.35
05/21/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.74,6.87,819.66,121.1,807.59
05/21/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.79,7.33,691.56,119.1,752.14
05/21/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.73,6.14,566.49,102.65,747.17
05/21/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.28,5.99,384.16,88.71,651.33
05/21/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.59,6.31,199.78,57.56,524.91
05/21/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.47,6.98,48.7,21.09,323.8
05/21/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.46,7.78,0.0,0.0,0.0
05/21/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.2,8.36,0.0,0.0,0.0
05/22/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.78,8.68,0.0,0.0,0.0
05/22/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.65,8.74,0.0,0.0,0.0
05/22/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.37,8.85,0.0,0.0,0.0
05/22/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.76,8.2,0.0,0.0,0.0
05/22/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.4,7.51,0.0,0.0,0.0
05/22/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.47,6.94,0.0,0.0,0.0
05/22/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.92,7.14,0.0,0.0,0.0
05/22/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.46,5.84,2.2,2.23,0.0
05/22/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.37,5.61,40.16,33.46,36.65
05/22/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.34,6.49,156.03,89.89,179.47
05/22/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.74,6.63,462.79,145.25,583.04
05/22/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.22,5.66,570.42,166.38,577.92
05/22/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.97,6.03,825.88,117.36,862.52
05/22/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.68,6.65,905.21,147.62,838.66
05/22/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.41,6.85,951.69,130.66,874.2
05/22/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.75,6.16,909.63,185.12,781.94
05/22/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.11,6.33,874.93,111.88,880.77
05/22/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.95,6.47,720.28,136.76,765.13
05/22/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.28,5.54,512.76,168.29,553.32
05/22/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.11,4.74,283.4,149.72,293.41
05/22/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.27,3.44,145.87,65.27,295.04
05/22/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.15,2.65,46.58,20.99,291.66
05/22/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.89,2.42,0.0,0.0,0.0
05/22/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.7,2.11,0.0,0.0,0.0
05/23/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.45,2.14,0.0,0.0,0.0
05/23/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.36,2.22,0.0,0.0,0.0
05/23/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.71,2.52,0.0,0.0,0.0
05/23/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.48,2.3,0.0,0.0,0.0
05/23/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.64,1.83,0.0,0.0,0.0
05/23/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.19,2.3,0.0,0.0,0.0
05/23/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.47,2.79,0.0,0.0,0.0
05/23/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.76,2.76,12.03,7.09,0.0
05/23/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.2,1.68,134.47,47.08,473.43
05/23/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.35,1.84,310.31,93.2,586.62
05/23/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.49,2.67,493.31,122.25,679.61
05/23/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.2,3.54,689.49,115.89,819.05
05/23/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.62,3.78,776.46,129.61,786.38
05/23/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.75,3.2,884.89,141.26,822.23
05/23/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.67,3.37,745.47,156.13,626.76
05/23/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.18,3.09,957.77,111.13,912.59
05/23/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.49,2.32,570.18,288.05,325.16
05/23/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.68,1.5,554.74,248.99,400.11
05/23/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.81,0.93,504.48,152.47,563.87
05/23/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.55,1.18,297.69,90.18,453.52
05/23/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.81,1.39,167.43,60.37,388.77
05/23/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.02,2.61,40.0,18.7,236.26
05/23/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.63,2.04,0.0,0.05,0.0
05/23/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.64,2.29,0.0,0.0,0.0
05/24/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.87,2.72,0.0,0.0,0.0
05/24/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.0,2.66,0.0,0.0,0.0
05/24/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.7,2.23,0.0,0.0,0.0
05/24/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.82,1.89,0.0,0.0,0.0
05/24/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.44,1.9,0.0,0.0,0.0
05/24/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.25,2.0,0.0,0.0,0.0
05/24/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.87,2.42,0.0,0.0,0.0
05/24/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.68,1.76,10.39,8.5,0.0
05/24/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.35,2.7,112.15,61.09,274.05
05/24/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.57,3.29,258.78,102.11,421.62
05/24/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.34,3.93,444.94,129.19,576.93
05/24/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.33,4.77,636.81,126.32,727.76
05/24/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.66,4.7,807.85,121.63,833.17
05/24/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.14,4.86,901.24,132.75,848.76
05/24/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.85,5.02,939.99,157.03,831.77
05/24/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.9,4.23,441.95,285.92,167.98
05/24/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.74,3.14,241.36,190.8,58.18
05/24/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.82,4.87,472.89,271.4,263.18
05/24/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.38,2.86,464.29,167.79,473.67
05/24/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.09,3.18,209.97,126.13,182.47
05/24/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.89,4.05,43.61,41.96,5.94
05/24/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.52,4.25,26.27,24.8,15.84
05/24/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.16,4.14,0.0,0.05,0.0
05/24/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.38,5.0,0.0,0.0,0.0
