,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m/s),surface_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2)
04/01/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.0,2.14,0.0,0.0,0.0
04/01/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.18,2.56,9.22,5.29,0.0
04/01/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.59,2.59,145.41,44.58,557.53
04/01/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.65,2.73,354.59,70.96,765.96
04/01/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.26,2.83,551.43,88.61,860.02
04/01/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.73,3.58,715.04,107.04,903.4
04/01/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.02,4.36,813.97,148.53,869.09
04/01/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.3,4.69,851.81,190.49,816.6
04/01/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.28,4.98,806.92,251.28,692.36
04/01/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.2,5.02,677.7,303.04,503.41
04/01/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.45,4.91,535.2,276.12,405.47
04/01/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.73,4.71,284.43,230.01,110.2
04/01/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.59,5.26,127.76,124.03,11.69
04/01/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.33,5.63,40.47,39.46,8.03
04/01/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.89,5.63,0.54,0.58,0.0
04/01/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.22,5.76,0.0,0.0,0.0
04/01/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.12,6.58,0.0,0.0,0.0
04/02/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.21,7.42,0.0,0.0,0.0
04/02/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.8,6.87,0.0,0.0,0.0
04/02/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.2,6.43,0.0,0.0,0.0
04/02/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.81,7.01,0.0,0.0,0.0
04/02/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.57,7.86,0.0,0.0,0.0
04/02/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.33,8.13,0.0,0.0,0.0
04/02/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.2,8.21,0.0,0.0,0.0
04/02/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.14,7.7,0.0,0.0,0.0
04/02/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.83,7.52,1.66,1.7,0.0
04/02/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.03,6.67,44.78,37.3,40.23
04/02/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.7,6.65,214.76,121.63,248.11
04/02/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.85,6.9,307.25,128.65,328.94
04/02/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.78,8.15,399.81,221.96,262.49
04/02/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.08,9.9,301.54,241.11,78.5
04/02/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.26,10.11,290.28,216.72,90.4
04/02/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.13,10.05,449.74,290.27,197.8
04/02/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.86,13.66,556.52,214.34,457.61
04/02/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.88,10.38,341.97,265.15,119.59
04/02/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.23,9.16,164.15,146.03,36.44
04/02/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.04,7.25,88.24,85.45,8.68
04/02/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.77,6.87,20.07,20.1,0.0
04/02/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.76,6.53,0.2,0.25,0.0
04/02/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.75,7.46,0.0,0.0,0.0
04/02/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.8,8.5,0.0,0.0,0.0
04/03/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.7,10.3,0.0,0.0,0.0
04/03/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.61,8.68,0.0,0.0,0.0
04/03/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.0,8.44,0.0,0.0,0.0
04/03/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.94,7.5,0.0,0.0,0.0
04/03/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.88,5.81,0.0,0.0,0.0
04/03/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.84,4.89,0.0,0.0,0.0
04/03/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.9,3.92,0.0,0.0,0.0
04/03/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.89,3.54,0.0,0.0,0.0
04/03/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.52,3.56,10.46,7.92,0.0
04/03/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.49,4.09,142.46,52.06,472.64
04/03/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.35,4.96,345.62,73.47,715.58
04/03/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.26,5.38,535.66,95.33,803.96
04/03/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.76,6.64,674.92,138.12,787.08
04/03/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.75,6.66,749.42,175.59,741.26
04/03/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.58,7.83,767.94,264.09,616.15
04/03/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.29,5.31,379.44,280.53,122.12
04/03/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.6,5.0,605.39,261.34,457.99
04/03/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.58,4.77,301.06,243.98,88.4
04/03/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.5,2.1,175.8,164.39,22.8
04/03/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.2,2.32,78.4,60.19,55.96
04/03/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.45,1.16,51.18,41.72,71.33
04/03/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.55,1.62,0.83,0.87,0.0
04/03/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.89,1.83,0.0,0.0,0.0
04/03/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.2,2.73,0.0,0.0,0.0
04/04/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.79,3.11,0.0,0.0,0.0
04/04/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.08,2.32,0.0,0.0,0.0
04/04/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.85,2.88,0.0,0.0,0.0
04/04/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.06,4.04,0.0,0.0,0.0
04/04/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.54,3.88,0.0,0.0,0.0
04/04/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.0,3.55,0.0,0.0,0.0
04/04/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.42,3.06,0.0,0.0,0.0
04/04/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.17,4.08,0.0,0.0,0.0
04/04/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.56,5.26,9.93,6.5,0.0
04/04/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.88,4.43,113.44,52.55,310.0
04/04/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.27,4.17,281.37,92.22,490.94
04/04/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.9,4.19,467.39,141.72,589.55
04/04/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.83,3.83,574.27,157.61,606.97
04/04/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.57,4.0,613.92,261.73,452.54
04/04/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.65,4.57,489.24,397.76,111.34
04/04/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.71,4.69,253.74,249.95,4.66
04/04/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.9,4.96,165.96,165.9,0.07
04/04/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.99,5.37,144.13,138.69,8.39
04/04/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.06,4.63,154.64,128.49,51.92
04/04/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.77,4.99,82.77,81.63,3.49
04/04/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.69,5.99,21.3,21.25,0.41
04/04/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.65,6.82,0.26,0.3,0.0
04/04/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.26,5.41,0.0,0.0,0.0
04/04/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.06,5.79,0.0,0.0,0.0
04/05/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.18,5.84,0.0,0.0,0.0
04/05/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.47,7.25,0.0,0.0,0.0
04/05/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.86,7.53,0.0,0.0,0.0
04/05/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.96,7.12,0.0,0.0,0.0
04/05/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.04,5.79,0.0,0.0,0.0
04/05/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.53,4.81,0.0,0.0,0.0
04/05/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.01,3.79,0.0,0.0,0.0
04/05/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.95,5.08,0.0,0.0,0.0
04/05/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.8,4.21,1.02,1.06,0.0
04/05/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.23,5.23,9.32,9.36,0.0
04/05/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.94,5.64,26.99,27.03,0.0
04/05/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.23,4.85,44.15,44.19,0.0
04/05/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.48,5.63,63.08,63.11,0.0
04/05/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.46,5.79,92.49,92.54,0.0
04/05/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.97,5.52,109.55,109.35,0.24
04/05/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.61,5.05,281.63,265.59,19.63
04/05/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.69,4.6,173.67,173.11,0.74
04/05/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.93,4.6,79.54,79.56,0.0
04/05/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.73,2.98,61.48,61.42,0.11
04/05/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.42,4.31,45.79,45.72,0.22
04/05/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.13,3.41,22.45,22.39,0.47
04/05/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.96,4.77,0.49,0.54,0.0
04/05/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.81,4.01,0.0,0.0,0.0
04/05/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.96,3.12,0.0,0.0,0.0
04/06/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.74,3.47,0.0,0.0,0.0
04/06/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.58,4.38,0.0,0.0,0.0
04/06/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.43,4.77,0.0,0.0,0.0
04/06/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.33,4.51,0.0,0.0,0.0
04/06/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.73,4.59,0.0,0.0,0.0
04/06/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.71,4.55,0.0,0.0,0.0
04/06/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.22,4.76,0.0,0.0,0.0
04/06/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.31,3.43,0.0,0.0,0.0
04/06/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.06,4.58,4.65,4.2,0.0
04/06/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.72,3.24,39.57,31.05,41.25
04/06/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.45,4.32,81.74,78.21,8.94
04/06/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.45,5.01,224.31,171.69,93.68
04/06/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.92,4.05,302.65,173.16,186.28
04/06/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.54,4.02,436.6,253.55,232.77
04/06/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.3,3.7,556.54,293.84,316.81
04/06/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.56,3.5,471.61,328.71,174.14
04/06/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.46,3.35,289.87,199.07,119.26
04/06/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.32,3.01,451.85,186.09,405.53
04/06/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.74,2.72,247.06,130.48,228.62
04/06/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.38,1.85,89.17,72.75,49.03
04/06/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.72,1.37,39.98,28.37,81.52
04/06/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.29,1.5,0.69,0.74,0.0
04/06/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.1,1.71,0.0,0.0,0.0
04/06/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.29,1.54,0.0,0.0,0.0
04/07/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.38,2.03,0.0,0.0,0.0
04/07/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.86,2.04,0.0,0.0,0.0
04/07/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.38,2.12,0.0,0.0,0.0
04/07/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.42,2.44,0.0,0.0,0.0
04/07/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.44,2.64,0.0,0.0,0.0
04/07/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.83,2.76,0.0,0.0,0.0
04/07/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.01,2.65,0.0,0.0,0.0
04/07/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.17,3.2,0.0,0.0,0.0
04/07/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.62,4.27,18.38,9.32,0.0
04/07/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.13,4.91,167.84,50.88,552.67
04/07/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.65,5.6,374.12,74.84,748.49
04/07/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.16,6.15,571.0,87.91,853.2
04/07/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.35,6.69,730.78,96.92,906.29
04/07/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.44,6.99,823.64,119.25,891.24
04/07/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.55,7.83,613.78,284.01,395.94
04/07/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.48,8.91,655.07,228.0,518.23
04/07/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.77,8.77,417.75,292.13,164.3
04/07/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.72,8.27,426.76,241.13,281.9
04/07/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.31,7.07,301.64,158.17,279.64
04/07/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.77,6.8,215.5,99.34,343.56
04/07/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.65,5.95,86.14,47.4,265.95
04/07/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.47,5.73,2.38,1.87,0.0
04/07/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.05,5.71,0.0,0.0,0.0
04/07/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.52,5.11,0.0,0.0,0.0
04/08/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.81,4.37,0.0,0.0,0.0
04/08/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.79,3.92,0.0,0.0,0.0
04/08/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.57,3.59,0.0,0.0,0.0
04/08/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.93,3.56,0.0,0.0,0.0
04/08/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-3.79,3.48,0.0,0.0,0.0
04/08/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-4.08,3.2,0.0,0.0,0.0
04/08/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-4.4,1.79,0.0,0.0,0.0
04/08/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-4.52,1.52,0.0,0.0,0.0
04/08/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-4.24,1.99,21.35,10.5,0.0
04/08/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.37,1.8,177.26,54.27,567.76
04/08/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.18,2.34,393.22,75.9,784.29
04/08/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.29,2.4,566.61,120.13,782.35
04/08/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.1,2.4,716.78,174.65,770.51
04/08/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.28,2.8,818.61,199.53,779.44
04/08/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.0,2.88,777.25,321.1,545.28
04/08/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.56,2.95,821.39,254.5,685.07
04/08/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.24,2.96,702.69,250.86,588.44
04/08/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.75,2.9,527.89,269.37,390.73
04/08/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.2,2.51,408.16,194.79,413.41
04/08/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.0,2.33,311.64,69.07,710.85
04/08/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.82,2.03,102.46,43.63,395.05
04/08/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.64,2.25,3.05,2.18,0.0
04/08/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.71,2.11,0.0,0.0,0.0
04/08/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.97,2.3,0.0,0.0,0.0
04/09/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.87,2.33,0.0,0.0,0.0
04/09/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.11,2.26,0.0,0.0,0.0
04/09/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.88,2.09,0.0,0.0,0.0
04/09/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.66,2.1,0.0,0.0,0.0
04/09/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.2,2.15,0.0,0.0,0.0
04/09/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.65,2.39,0.0,0.0,0.0
04/09/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.78,2.51,0.0,0.0,0.0
04/09/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.79,3.12,0.0,0.0,0.0
04/09/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.57,4.28,20.52,11.96,0.0
04/09/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.99,4.81,158.63,65.01,422.54
04/09/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.04,5.69,294.54,121.0,423.98
04/09/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.33,5.62,285.8,197.51,153.51
04/09/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.52,5.66,273.11,243.53,41.8
04/09/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.8,6.08,200.32,199.23,1.37
04/09/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.79,6.91,234.19,225.44,10.42
04/09/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.83,7.01,272.13,266.93,6.26
04/09/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.37,5.58,346.1,287.86,75.53
04/09/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.25,5.57,324.18,248.3,114.16
04/09/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.56,4.49,256.56,223.7,63.3
04/09/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.99,3.49,146.41,128.91,50.81
04/09/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.05,2.72,47.15,39.84,48.07
04/09/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.13,2.54,0.99,1.04,0.0
04/09/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.07,2.2,0.0,0.0,0.0
04/09/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.34,1.88,0.0,0.0,0.0
04/10/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.45,1.99,0.0,0.0,0.0
04/10/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.58,1.7,0.0,0.0,0.0
04/10/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.1,1.27,0.0,0.0,0.0
04/10/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.59,1.29,0.0,0.0,0.0
04/10/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.54,1.56,0.0,0.0,0.0
04/10/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.76,1.85,0.0,0.0,0.0
04/10/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.62,2.36,0.0,0.0,0.0
04/10/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.04,2.31,0.0,0.0,0.0
04/10/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.91,2.73,23.39,11.95,0.0
04/10/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.49,2.56,180.4,52.67,564.03
04/10/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.07,2.89,379.92,86.73,708.24
04/10/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.74,2.93,564.78,108.69,787.05
04/10/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.79,2.46,729.18,108.86,871.46
04/10/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.56,2.26,835.49,124.0,887.25
04/10/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.42,2.27,875.83,143.83,867.67
04/10/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.03,3.09,814.69,206.34,729.29
04/10/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.04,2.77,699.75,240.39,593.37
04/10/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.33,2.63,508.45,264.6,365.18
04/10/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.74,3.64,426.07,170.45,489.54
04/10/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.94,4.18,287.97,97.75,547.55
04/10/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.54,3.49,105.92,46.62,381.78
04/10/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.93,4.43,3.55,2.66,0.0
04/10/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.56,4.83,0.0,0.0,0.0
04/10/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.2,4.56,0.0,0.0,0.0
04/11/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.69,4.31,0.0,0.0,0.0
04/11/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.89,4.15,0.0,0.0,0.0
